id,location_name,lat,lon,location_id
tt12261776,"Goathland Railway Station, Cow Wath Bank, Goathland, Whitby, North Yorkshire, England, UK",54.405828,-0.695982,/title/tt12261776/filminglocations/lc2159791
tt12261776,"King's Cross Railway Station, Euston Road, King's Cross, London, Greater London, England, UK",51.52629,-0.113729,/title/tt12261776/filminglocations/lc2776025
tt12261776,"West Highland Railway Line, Scotland, UK",56.7861112,-4.1140518,/title/tt12261776/filminglocations/lc2776026
tt12261776,"Black Park Country Park, Black Park Road, Wexham, Buckinghamshire, England, UK",51.5432115,-0.5530384,/title/tt12261776/filminglocations/lc2776027
tt12261776,"Lacock Abbey, Lacock, Chippenham, Wiltshire, England, UK",51.41497755,-2.1225722611,/title/tt12261776/filminglocations/lc2776028
tt15153532,"Glen Nevis, Fort William, Highland, Scotland, UK",56.8104264,-5.0791903823,/title/tt15153532/filminglocations/lc3262865
tt1136617,"Duke Humfrey's Library, Bodleian Library, Broad Street, Oxford, Oxfordshire, England, UK",51.754903,-1.254312,/title/tt1136617/filminglocations/lc2308920
tt1136617,"Durham Cathedral, The College, Durham, County Durham, England, UK",54.77326195,-1.5763332649,/title/tt1136617/filminglocations/lc2308921
tt1136617,"Christ Church College, St Aldate's, Oxford, Oxfordshire, England, UK",53.7568804,-2.7113924489,/title/tt1136617/filminglocations/lc2973215
tt1136617,"Leadenhall Market, Gracechurch Street, City of London, England, UK",51.5126802,-0.0834118204,/title/tt1136617/filminglocations/lc2308919
tt1136617,"Divinity School, Bodleian Library, Broad Street, Oxford, Oxfordshire, England, UK",51.754903,-1.254312,/title/tt1136617/filminglocations/lc2306677
tt1136617,"Harrow School - 5 High Street, Harrow on the Hill, Harrow, Greater London, England, UK",51.57174325,-0.3311519058,/title/tt1136617/filminglocations/lc2986301
tt1136617,"London Zoo, Regent's Park, Marylebone, Westminster, Greater London, England, UK",51.5236277,-0.1466357,/title/tt1136617/filminglocations/lc2986302
tt1136617,"20 Church Street, Lacock, Chippenham, Wiltshire, England, UK",52.0370598,-0.3029926464,/title/tt1136617/filminglocations/lc2986303
